field_1,lng,lat,owner,title,tags,taken
24708,15.234432000000000,44.109775999999997,32217715@N07,Minimale,,Wed Sep 09 18:29:11 CEST 2015
24709,17.335546000000001,42.940902999999999,28539052@N03,"Plavic Mali grapes ready for the crush, Violić Winery, Potomje, Croatia",,Sat Sep 19 10:32:25 CEST 2015
24710,17.337412000000000,42.939632000000003,28539052@N03,"Plavic Mali grapes being crushed, Violić Winery, Potomje, Croatia",,Sat Sep 19 10:32:09 CEST 2015
24711,17.337412000000000,42.939632000000003,28539052@N03,"Violić Winery, Potomje, Croatia",,Sat Sep 19 10:28:08 CEST 2015
24770,18.106980000000000,42.641829999999999,10195717@N06,Stadttor von Dubrovnik,"dubrovnik;msc;kreuzfahrt;mscmagnifica",Sat Sep 12 14:39:54 CEST 2015
24712,17.178042999999999,42.974739999999997,28539052@N03,"Church, Orebić, Croatia",,Fri Sep 18 11:59:09 CEST 2015
24713,17.179252999999999,42.990009999999998,28539052@N03,"View of Orebić, Korčula, and smaller islands from slopes of Mount Svet Ilija, Croatia",,Fri Sep 18 10:59:42 CEST 2015
24714,17.181087000000002,42.993445999999999,28539052@N03,"View of Korčula, and smaller islands from slopes of Mount Svet Ilija, Croatia",,Fri Sep 18 10:43:59 CEST 2015
24715,17.175668999999999,42.988169999999997,28539052@N03,"View of Orebić, Korčula, and smaller islands from slopes of Mount Svet Ilija, Croatia",,Fri Sep 18 09:56:15 CEST 2015
24716,17.174358000000002,42.985984999999999,28539052@N03,"Trail marker showing way to Mt. Svet Ilija, Croatia",,Fri Sep 18 09:37:20 CEST 2015
24717,17.176739999999999,42.980240000000002,28539052@N03,"House and farm, Orebić, Croatia",,Fri Sep 18 09:23:41 CEST 2015
24718,17.177263000000000,42.978079999999999,28539052@N03,"Start of trail to Mt. Svet Ilija from Orebić, Croatia",,Fri Sep 18 09:19:19 CEST 2015
24719,15.224990000000000,43.986145000000000,32217715@N07,Gente di mare,,Wed Sep 09 15:58:50 CEST 2015
24747,18.111744000000002,42.641646999999999,10195717@N06,Blick von der Stadtmauer von Dubrovnik,"dubrovnik;msc;kreuzfahrt;mscmagnifica",Sat Sep 12 13:56:11 CEST 2015
24748,18.111744000000002,42.641646999999999,10195717@N06,Blick von der Stadtmauer von Dubrovnik,"dubrovnik;msc;kreuzfahrt;mscmagnifica",Sat Sep 12 13:56:48 CEST 2015
24749,18.111680000000000,42.641950000000001,10195717@N06,Blick von der Stadtmauer von Dubrovnik,"dubrovnik;msc;kreuzfahrt;mscmagnifica",Sat Sep 12 13:56:56 CEST 2015
24750,18.111680000000000,42.641950000000001,10195717@N06,Blick von der Stadtmauer von Dubrovnik,"dubrovnik;msc;kreuzfahrt;mscmagnifica",Sat Sep 12 14:01:59 CEST 2015
24751,18.110659999999999,42.642136000000001,10195717@N06,Blick von der Stadtmauer von Dubrovnik,"dubrovnik;msc;kreuzfahrt;mscmagnifica",Sat Sep 12 14:04:57 CEST 2015
24752,18.110659999999999,42.642136000000001,10195717@N06,Blick von der Stadtmauer von Dubrovnik,"dubrovnik;msc;kreuzfahrt;mscmagnifica",Sat Sep 12 14:05:08 CEST 2015
24753,18.109511999999999,42.642406000000001,10195717@N06,Blick von der Stadtmauer von Dubrovnik,"dubrovnik;msc;kreuzfahrt;mscmagnifica",Sat Sep 12 14:10:36 CEST 2015
24310,15.440511000000001,43.941229999999997,56065670@N05,IMGP1139.jpg,"holiday;croatia;hr;biogradnamoru;zadarskažupanija;croatiayachttrip",Fri Sep 11 20:40:33 CEST 2015
24311,15.430040999999999,43.944491999999997,56065670@N05,IMGP1133.jpg,"holiday;croatia;hr;tkon;zadarskažupanija;croatiayachttrip",Fri Sep 11 19:28:57 CEST 2015
24312,15.437916000000000,43.932068000000001,56065670@N05,IMGP1121.jpg,"holiday;croatia;hr;biogradnamoru;zadarskažupanija;croatiayachttrip",Fri Sep 11 15:15:45 CEST 2015
24313,15.303333000000000,43.810856000000001,56065670@N05,IMGP1065.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 20:48:26 CEST 2015
24314,15.313958000000000,43.819603000000001,56065670@N05,IMGP1055.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 20:10:48 CEST 2015
24315,15.313294000000001,43.819862000000001,56065670@N05,IMGP1051.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 20:02:47 CEST 2015
24316,15.313294000000001,43.819862000000001,56065670@N05,IMGP1048.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 20:01:58 CEST 2015
24317,15.313454999999999,43.819809999999997,56065670@N05,IMGP1036.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 20:01:21 CEST 2015
24318,15.313454999999999,43.819809999999997,56065670@N05,IMGP1033.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 19:59:44 CEST 2015
24319,15.312424999999999,43.819996000000003,56065670@N05,IMGP1025.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 19:49:42 CEST 2015
24320,15.311444000000000,43.820230000000002,56065670@N05,IMGP1023.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 19:47:44 CEST 2015
24321,15.307677000000000,43.817256999999998,56065670@N05,IMGP1022.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 19:46:27 CEST 2015
24322,15.310908000000000,43.820200000000000,56065670@N05,IMGP1020.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 19:44:56 CEST 2015
24323,15.308191000000001,43.817894000000003,56065670@N05,IMGP1016.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 19:34:19 CEST 2015
24324,15.304169000000000,43.815677999999998,56065670@N05,IMGP1010.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 19:22:14 CEST 2015
24325,15.263055000000000,43.825454999999998,56065670@N05,IMGP1000.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 18:19:01 CEST 2015
24326,15.216419000000000,43.889194000000003,56065670@N05,IMGP0968.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Thu Sep 10 14:13:00 CEST 2015
24327,15.219122000000000,43.889533999999998,56065670@N05,IMGP0964-Pano-Edit.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Thu Sep 10 14:11:42 CEST 2015
24328,15.219122000000000,43.889533999999998,56065670@N05,IMGP0962.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Thu Sep 10 14:11:39 CEST 2015
24329,15.225077000000001,43.910693999999999,56065670@N05,P1140994.jpg,"holiday;croatia;hr;kornati;šibenskokninskažupanija;croatiayachttrip",Thu Sep 10 13:48:13 CEST 2015
24330,15.167408000000000,43.937153000000002,56065670@N05,IMGP0936.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Thu Sep 10 11:59:34 CEST 2015
24331,15.169827000000000,43.937089999999998,56065670@N05,IMGP0920.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Thu Sep 10 09:02:36 CEST 2015
24332,15.168604999999999,43.936756000000003,56065670@N05,IMGP0915.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Thu Sep 10 08:57:12 CEST 2015
24333,15.164241000000001,43.937564999999999,56065670@N05,IMGP0911.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 23:44:37 CEST 2015
24334,15.155563000000001,43.929076999999999,56065670@N05,IMGP0889.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 20:41:33 CEST 2015
24335,15.157130000000000,43.933154999999999,56065670@N05,IMGP0863.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 20:18:36 CEST 2015
24336,15.157130000000000,43.933154999999999,56065670@N05,IMGP0852.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 20:15:01 CEST 2015
24337,15.159155000000000,43.934764999999999,56065670@N05,IMGP0849.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 20:09:37 CEST 2015
24338,15.163304999999999,43.933180000000000,56065670@N05,IMGP0843.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:54:03 CEST 2015
24339,15.163933000000000,43.933163000000000,56065670@N05,IMGP0841.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:52:51 CEST 2015
24340,15.163933000000000,43.933163000000000,56065670@N05,IMGP0836.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:51:18 CEST 2015
24341,15.168450000000000,43.938923000000003,56065670@N05,P1140938.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:43:21 CEST 2015
24207,18.116705000000000,42.640586999999996,59263269@N06,P1000693,"dubrovnik;croatia",Tue Sep 08 14:22:51 CEST 2015
24208,18.117376000000000,42.640506999999999,59263269@N06,P1000691,"dubrovnik;croatia",Tue Sep 08 14:22:30 CEST 2015
24209,18.117376000000000,42.640506999999999,59263269@N06,P1000690,"dubrovnik;croatia",Tue Sep 08 14:22:22 CEST 2015
24211,17.732703999999998,42.842883999999998,59263269@N06,P1020419,croatia,Tue Sep 15 10:46:50 CEST 2015
24212,17.697185999999999,42.837530000000001,59263269@N06,P1020416,croatia,Tue Sep 15 10:39:22 CEST 2015
24213,17.696625000000001,42.836089999999999,59263269@N06,P1020414,croatia,Tue Sep 15 10:38:58 CEST 2015
24214,17.696625000000001,42.836089999999999,59263269@N06,P1020413,croatia,Tue Sep 15 10:38:52 CEST 2015
24215,17.696625000000001,42.836089999999999,59263269@N06,P1020412,croatia,Tue Sep 15 10:38:44 CEST 2015
24216,17.696625000000001,42.836089999999999,59263269@N06,P1020410,croatia,Tue Sep 15 10:38:31 CEST 2015
24217,17.690677999999998,42.833910000000003,59263269@N06,P1020406,croatia,Tue Sep 15 10:37:41 CEST 2015
24218,17.690677999999998,42.833910000000003,59263269@N06,P1020404,croatia,Tue Sep 15 10:37:31 CEST 2015
24219,17.690677999999998,42.833910000000003,59263269@N06,P1020403,croatia,Tue Sep 15 10:37:27 CEST 2015
24220,17.687207999999998,42.829770000000003,59263269@N06,P1020401,croatia,Tue Sep 15 10:37:12 CEST 2015
24221,17.687207999999998,42.829770000000003,59263269@N06,P1020399,croatia,Tue Sep 15 10:36:19 CEST 2015
24222,17.375937000000000,42.939729999999997,59263269@N06,P1020389,croatia,Tue Sep 15 09:38:20 CEST 2015
24223,17.375944000000000,42.939793000000002,59263269@N06,P1020387,croatia,Tue Sep 15 09:37:59 CEST 2015
24224,17.376004999999999,42.939396000000002,59263269@N06,P1020385,croatia,Tue Sep 15 09:37:12 CEST 2015
24225,17.376007000000001,42.939484000000000,59263269@N06,P1020382,croatia,Tue Sep 15 09:36:36 CEST 2015
24226,17.375886999999999,42.939568000000001,59263269@N06,P1020381,croatia,Tue Sep 15 09:36:23 CEST 2015
24227,17.375886999999999,42.939568000000001,59263269@N06,P1020380,croatia,Tue Sep 15 09:36:16 CEST 2015
24228,17.375886999999999,42.939568000000001,59263269@N06,P1020379,croatia,Tue Sep 15 09:36:10 CEST 2015
24229,17.375886999999999,42.939568000000001,59263269@N06,P1020377,croatia,Tue Sep 15 09:35:54 CEST 2015
24230,17.259663000000000,42.969999999999999,59263269@N06,P1020037,croatia,Sun Sep 13 13:56:03 CEST 2015
24231,17.259663000000000,42.969999999999999,59263269@N06,P1020036,croatia,Sun Sep 13 13:55:58 CEST 2015
24232,17.886268999999999,42.772700000000000,59263269@N06,P1010994,croatia,Sun Sep 13 12:41:59 CEST 2015
24233,17.886268999999999,42.772700000000000,59263269@N06,P1010993,croatia,Sun Sep 13 12:41:28 CEST 2015
24234,17.886268999999999,42.772700000000000,59263269@N06,P1010992,croatia,Sun Sep 13 12:40:44 CEST 2015
24235,17.886268999999999,42.772700000000000,59263269@N06,P1010990,croatia,Sun Sep 13 12:40:23 CEST 2015
24236,17.886268999999999,42.772700000000000,59263269@N06,P1010989,croatia,Sun Sep 13 12:40:04 CEST 2015
24237,17.928590000000000,42.741244999999999,59263269@N06,P1010988,croatia,Sun Sep 13 12:35:04 CEST 2015
24238,17.929925999999998,42.741154000000002,59263269@N06,P1010987,croatia,Sun Sep 13 12:34:59 CEST 2015
24239,17.929925999999998,42.741154000000002,59263269@N06,P1010986,croatia,Sun Sep 13 12:34:44 CEST 2015
24375,18.112005000000000,42.642302999999998,30306074@N03,,"croatia;hr;dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 08 16:39:34 CEST 2015
24376,18.114030000000000,42.641710000000003,30306074@N03,,"croatia;hr;dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 08 16:31:27 CEST 2015
24377,18.108087999999999,42.642612000000000,30306074@N03,,"croatia;hr;dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 08 14:31:56 CEST 2015
24378,18.109596000000000,42.640430000000002,21442314@N07,IMG_7502.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Wed Sep 16 06:43:49 CEST 2015
24379,18.110002999999999,42.640155999999998,21442314@N07,IMG_7498.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Wed Sep 16 06:33:57 CEST 2015
24380,18.109967999999999,42.640346999999998,21442314@N07,IMG_7481.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Wed Sep 16 05:55:48 CEST 2015
24381,18.110052000000000,42.640377000000001,21442314@N07,IMG_7479.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Wed Sep 16 05:54:26 CEST 2015
24382,18.109780000000001,42.640082999999997,21442314@N07,IMG_7475.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Wed Sep 16 05:52:44 CEST 2015
24383,18.110401000000000,42.640076000000001,21442314@N07,IMG_7472.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Wed Sep 16 05:49:47 CEST 2015
24384,18.108059000000001,42.640521999999997,21442314@N07,IMG_7434.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Wed Sep 16 05:31:29 CEST 2015
24385,18.109114000000002,42.642530000000001,21442314@N07,IMG_7430.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 18:15:25 CEST 2015
24386,18.109943000000001,42.642080000000000,21442314@N07,IMG_7422.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 18:05:42 CEST 2015
24387,18.109414999999998,42.641227999999998,21442314@N07,IMG_7412.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 17:43:27 CEST 2015
24388,18.109535000000001,42.640563999999998,21442314@N07,IMG_7391.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 16:57:50 CEST 2015
24389,18.109864999999999,42.640445999999997,21442314@N07,IMG_7379.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 16:28:53 CEST 2015
24358,16.432220000000001,43.520172000000002,139565189@N05,2015.09.19. Hajduk - Dinamo 0-0,"poljud;derbi;1hnl;20152016",Sat Sep 19 17:00:10 CEST 2015
24391,18.110619000000000,42.640284999999999,21442314@N07,Hot and bothered,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 16:05:29 CEST 2015
24392,18.110296000000002,42.640219999999999,21442314@N07,IMG_7361.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 16:01:32 CEST 2015
24393,18.108097000000001,42.641517999999998,21442314@N07,IMG_7346.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 14:19:38 CEST 2015
24394,15.165163000000000,43.937266999999999,56065670@N05,IMGP0811.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:16:59 CEST 2015
24395,15.164908000000000,43.937485000000002,56065670@N05,IMGP0805-Edit.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:15:16 CEST 2015
24396,15.164908000000000,43.937485000000002,56065670@N05,IMGP0803.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:14:26 CEST 2015
24397,15.165552000000000,43.937835999999997,56065670@N05,IMGP0801.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:10:44 CEST 2015
24398,15.165672000000001,43.937637000000002,56065670@N05,IMGP0795.jpg,"holiday;croatia;hr;sali;zadarskažupanija;croatiayachttrip",Wed Sep 09 19:04:41 CEST 2015
24399,14.834375000000000,44.173831999999997,56065670@N05,P1140936.jpg,"holiday;croatia;hr;velirat;zadarskažupanija;croatiayachttrip",Wed Sep 09 14:59:03 CEST 2015
24400,14.821158000000000,44.162933000000002,56065670@N05,IMGP0773.jpg,"holiday;croatia;hr;velirat;zadarskažupanija;croatiayachttrip",Wed Sep 09 14:48:40 CEST 2015
24401,14.875121999999999,44.131644999999999,56065670@N05,IMGP0735.jpg,"holiday;croatia;hr;velirat;zadarskažupanija;croatiayachttrip",Wed Sep 09 13:44:57 CEST 2015
24402,14.875121999999999,44.131644999999999,56065670@N05,IMGP0730.jpg,"holiday;croatia;hr;velirat;zadarskažupanija;croatiayachttrip",Wed Sep 09 13:43:50 CEST 2015
24403,14.875121999999999,44.131644999999999,56065670@N05,IMGP0725.jpg,"holiday;croatia;hr;velirat;zadarskažupanija;croatiayachttrip",Wed Sep 09 13:42:08 CEST 2015
24404,14.813791000000000,44.167526000000002,56065670@N05,GOPR2608.jpg,"holiday;croatiayachttrip",Wed Sep 09 10:59:28 CEST 2015
24405,14.813046999999999,44.167583000000000,56065670@N05,GOPR2579.jpg,"holiday;croatia;hr;brgulje;zadarskažupanija;croatiayachttrip",Wed Sep 09 10:34:47 CEST 2015
24374,18.112262999999999,42.648890000000002,30306074@N03,,"croatia;hr;dubrovnik;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 08 17:33:52 CEST 2015
24273,18.112890000000000,42.639862000000001,59263269@N06,P1000917,"dubrovnik;croatia",Tue Sep 08 19:24:35 CEST 2015
24274,18.112985999999999,42.640067999999999,59263269@N06,P1000915,"dubrovnik;croatia",Tue Sep 08 19:17:19 CEST 2015
24275,18.112976000000000,42.639980000000001,59263269@N06,P1000913,"dubrovnik;croatia",Tue Sep 08 19:17:02 CEST 2015
24276,18.113061999999999,42.639915000000002,59263269@N06,P1000910,"dubrovnik;croatia",Tue Sep 08 18:58:07 CEST 2015
24277,18.113002999999999,42.640006999999997,59263269@N06,P1000909,"dubrovnik;croatia",Tue Sep 08 18:57:35 CEST 2015
24278,18.104884999999999,42.641483000000001,59263269@N06,P1000956,"dubrovnik;croatia",Wed Sep 09 12:48:02 CEST 2015
24279,18.108322000000001,42.641300000000001,28077003@N06,DSC_1528_Dubrovnik,"tetti;dallalto;d7200",Thu Sep 10 10:36:30 CEST 2015
24280,16.422200000000000,43.504524000000004,76740876@N07,2015 S 2515 MHAS _006 The Museum of Croatian Archaeological Monuments,,Sat Sep 19 09:50:05 CEST 2015
24281,16.422200000000000,43.504524000000004,76740876@N07,2015 S 2515 MHAS _003 The Museum of Croatian Archaeological Monuments,,Sat Sep 19 09:49:13 CEST 2015
24282,16.422200000000000,43.504524000000004,76740876@N07,2015 S 2515 MHAS _002 The Museum of Croatian Archaeological Monuments,,Sat Sep 19 09:46:01 CEST 2015
24283,16.422200000000000,43.504524000000004,76740876@N07,2015 S 2515 MHAS _001 The Museum of Croatian Archaeological Monuments,,Sat Sep 19 09:47:33 CEST 2015
24284,16.422200000000000,43.504524000000004,76740876@N07,2015 S 2515 MHAS _005 The Museum of Croatian Archaeological Monuments,,Sat Sep 19 09:49:33 CEST 2015
24285,16.414883000000000,43.502679999999998,76740876@N07,2015 S 2517 Split4_3,"s;split;marjan;2015;2517;split4",Sat Sep 19 11:45:32 CEST 2015
24286,16.414883000000000,43.502679999999998,76740876@N07,2015 S 2517 Split4_2,"s;split;marjan;2015;2517;split4",Sat Sep 19 11:44:50 CEST 2015
24287,16.414883000000000,43.502679999999998,76740876@N07,Croatia Split Marjan 2015 S 2517 Split4_1 Meštović,"s;split;marjan;2015;2517;split4",Sat Sep 19 11:31:35 CEST 2015
24390,18.109652000000001,42.640545000000003,21442314@N07,IMG_7376.jpg,"holiday;croatia;dubrovnik;2015;dubrovačkoneretvanskažupanija;dubrovačkoneretvanskažupanij",Tue Sep 15 16:22:35 CEST 2015
24288,16.414883000000000,43.502679999999998,76740876@N07,2015 S 2517 Split4_4,"s;split;marjan;2015;2517;split4",Sat Sep 19 11:50:15 CEST 2015
24289,16.414883000000000,43.502679999999998,76740876@N07,2015 S 2517 Split4_5,"s;split;marjan;2015;2517;split4",Sat Sep 19 11:50:19 CEST 2015
24290,16.414883000000000,43.502679999999998,76740876@N07,2015 S 2517 Split4_6,"s;split;marjan;2015;2517;split4",Sat Sep 19 11:51:02 CEST 2015
24291,18.108590000000000,42.641010000000001,51543937@N03,Yellow-legged Gull,"dubrovnik;yellowleggedgull;larusmichahellis",Fri Sep 11 10:31:30 CEST 2015
24292,16.440783000000000,43.508305000000000,76740876@N07,2015 S 2504 Emanuel Vidović_001,"2015;s;2504;emanuel;vidović001;vidović;6874muzsplitvidović;galerijaemanuelavidovića;split;album;poljanakraljicejelene1;21000;split2015s2504emanuelvidović;starakomodaoko1939uljenapapirumgs4154oldchestca1939oilonpaper6874muzsplitvidović;split2015s250",Fri Sep 18 10:31:33 CEST 2015
24293,16.440783000000000,43.508305000000000,76740876@N07,Stara komoda oko 1939. Ulje na papiru MGS 4154 Old Chest ca 1939 oil on paper 2015 S 2504 Emanuel Vidović_005,"stara;komoda;oko;1939;ulje;na;papiru;mgs;4154;old;chest;ca;oil;paper;2015;s;2504;emanuel;vidović005;6874muzsplitvidović;galerijaemanuelavidovića;split;album;poljanakraljicejelene1;21000;split2015s2504emanuelvidović;starakomodaoko1939uljenapapirumgs41",Fri Sep 18 10:34:12 CEST 2015
24294,16.440783000000000,43.508305000000000,76740876@N07,"Emanuel Božidar Vidović (1870–1953), was a painter and graphic artist from Split, Croatia. 2015 S 2504 Emanuel Vidović_067","emanuel;božidar;vidović;1870–1953;painter;graphic;artist;split;croatia;6874muzsplitvidović;galerijaemanuelavidovića;album;poljanakraljicejelene1;21000;split2015s2504emanuelvidović;starakomodaoko1939uljenapapirumgs4154oldchestca1939oilonpaper6874mu",Fri Sep 18 10:39:21 CEST 2015
24295,16.438054999999999,43.169080000000001,30306074@N03,_DSC2190,"hvar;splitskodalmatinskažupanija;croatia;hr",Wed Sep 09 12:56:10 CEST 2015
24303,16.442947000000000,43.172275999999997,30306074@N03,_DSC2213,"croatia;hr;hvar;splitskodalmatinskažupanija",Wed Sep 09 13:13:38 CEST 2015
24304,16.443746999999998,43.173588000000002,30306074@N03,_DSC2245,"croatia;hr;hvar;splitskodalmatinskažupanija",Wed Sep 09 13:31:39 CEST 2015
24305,17.940908000000000,42.687869999999997,51543937@N03,Sleeping Cat,"cat;lopud",Wed Sep 09 16:41:35 CEST 2015
24306,15.223386000000000,44.114516999999999,56065670@N05,IMGP1147.jpg,"holiday;croatia;hr;zadar;zadarskažupanija;croatiayachttrip",Sat Sep 12 12:22:37 CEST 2015
24307,15.440469000000000,43.941215999999997,56065670@N05,P1150091.jpg,"holiday;croatia;hr;biogradnamoru;zadarskažupanija;croatiayachttrip",Sat Sep 12 10:30:34 CEST 2015
24308,15.440469000000000,43.941215999999997,56065670@N05,P1150087.jpg,"holiday;croatia;hr;biogradnamoru;zadarskažupanija;croatiayachttrip",Sat Sep 12 10:28:43 CEST 2015
24309,15.440469000000000,43.941215999999997,56065670@N05,IMGP1143.jpg,"holiday;croatia;hr;biogradnamoru;zadarskažupanija;croatiayachttrip",Sat Sep 12 09:51:27 CEST 2015
24272,18.112932000000001,42.639859999999999,59263269@N06,P1000919,"dubrovnik;croatia",Tue Sep 08 19:24:51 CEST 2015
23947,16.440908000000000,43.509169999999997,59263269@N06,P1030187,"split;croatia",Fri Sep 18 14:29:07 CEST 2015
23948,16.437232999999999,43.508330000000001,59263269@N06,P1030160,"split;croatia",Fri Sep 18 12:22:15 CEST 2015
23949,16.442802000000000,43.507300000000001,59263269@N06,P1030126,"split;croatia",Fri Sep 18 10:29:15 CEST 2015
23950,16.441416000000000,43.508057000000001,59263269@N06,P1030120,"split;croatia",Fri Sep 18 10:26:23 CEST 2015
23917,15.964035000000001,43.805218000000004,32722199@N03,"Krka Falls II {Explored October 12th, 2016}","krkafalls;croatia;krka;marshallward;nikond800;afszoomnikkor2470mmf28ged;2015;waterfalls;waterfall;landscape;leefilters;longexposure;water;mwardphotographycom",Mon Sep 14 14:33:18 CEST 2015
23919,17.010269999999998,43.300570000000000,147478508@N08,P9110105,"croatia;summer;sun;sea;plant;outdoor;me",Fri Sep 11 15:54:14 CEST 2015
23920,17.010269999999998,43.300570000000000,147478508@N08,P9080040,"road;architecture;urban;building;croatia;alley",Tue Sep 08 14:34:56 CEST 2015
23921,17.010269999999998,43.300570000000000,147478508@N08,P9080059,"outdoor;landscape;mountain;sea;summer;croatia;travel;city;dock",Tue Sep 08 15:26:17 CEST 2015
23923,16.443083000000001,43.504474999999999,56100884@N06,F-20965 HZ7123-015 Tn5523 @ Split,,Tue Sep 15 07:13:53 CEST 2015
23924,16.443083000000001,43.504474999999999,56100884@N06,F-20964 HZ2044-007 B821 @ Split,,Tue Sep 15 07:00:02 CEST 2015
23925,16.440785999999999,43.508536999999997,59263269@N06,P1030373,"split;croatia",Sat Sep 19 20:54:03 CEST 2015
23926,16.440300000000001,43.508698000000003,59263269@N06,P1030370,"split;croatia",Sat Sep 19 20:51:24 CEST 2015
23927,16.440480000000001,43.508583000000002,59263269@N06,P1030368,"split;croatia",Sat Sep 19 20:50:44 CEST 2015
23928,16.438347000000000,43.510154999999997,59263269@N06,P1030356,"split;croatia",Sat Sep 19 20:42:23 CEST 2015
23929,16.437300000000000,43.508409999999998,59263269@N06,P1030351,"split;croatia",Sat Sep 19 20:05:19 CEST 2015
23930,16.437180000000001,43.508200000000002,59263269@N06,P1030348,"split;croatia",Sat Sep 19 19:47:24 CEST 2015
